__time,/odrive_axis5/controller_status/active_errors,/odrive_axis5/controller_status/axis_state,/odrive_axis5/controller_status/iq_measured,/odrive_axis5/controller_status/iq_setpoint,/odrive_axis5/controller_status/pos_estimate,/odrive_axis5/controller_status/procedure_result,/odrive_axis5/controller_status/torque_estimate,/odrive_axis5/controller_status/torque_target,/odrive_axis5/controller_status/trajectory_done_flag,/odrive_axis5/controller_status/vel_estimate,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766083668.927375,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,25.007446289,22.231353760
1766083668.981259,0.000000000,8.000000000,-0.054127410,0.032944154,-75.838500977,1.000000000,-0.051452145,0.031316891,1.000000000,-0.010156249,,,,,,
1766083669.027367,,,,,,,,,,,0.000000000,0.000000000,25.959663391,0.000000000,25.005676270,22.231353760
1766083669.127391,,,,,,,,,,,0.000000000,0.000000000,25.952810287,0.000000000,25.008453369,22.231353760
1766083669.227547,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.007629395,22.231353760
1766083669.229560,0.000000000,8.000000000,-0.088070273,0.000620382,-75.837974548,1.000000000,-0.083717369,0.000589720,1.000000000,0.000000000,,,,,,
1766083669.327250,,,,,,,,,,,0.000000000,0.000094257,25.961948395,0.000000000,25.007965088,22.231353760
1766083669.427447,,,,,,,,,,,0.000000000,0.000000000,25.952810287,0.000000000,25.008087158,22.231353760
1766083669.480246,0.000000000,8.000000000,-0.042925719,-0.002876344,-75.838188171,1.000000000,-0.040804103,-0.002734297,1.000000000,0.001171875,,,,,,
1766083669.527355,,,,,,,,,,,0.000000000,-0.000000000,25.939104080,0.000000000,25.008422852,22.231353760
1766083669.627339,,,,,,,,,,,0.000000000,0.000026113,25.948242188,0.000000000,25.008575439,22.231353760
1766083669.727508,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.006134033,22.231353760
1766083669.729372,0.000000000,8.000000000,0.022699233,0.000624566,-75.837974548,1.000000000,0.021577317,0.000593697,1.000000000,0.000000000,,,,,,
1766083669.826444,,,,,,,,,,,0.000000000,0.000010347,25.959663391,0.000000000,25.007171631,22.231353760
1766083669.926347,,,,,,,,,,,0.000000000,-0.000000000,25.948242188,0.000000000,25.008148193,22.231353760
1766083669.985530,0.000000000,8.000000000,0.118380651,0.000624566,-75.837974548,1.000000000,0.112529650,0.000593697,1.000000000,0.000000000,,,,,,
1766083670.026416,,,,,,,,,,,0.000000000,0.000061983,25.945957184,0.000000000,25.008148193,22.231353760
1766083670.126652,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.008697510,22.231353760
1766083670.226472,,,,,,,,,,,0.000000000,0.000000000,25.948242188,0.000000000,25.009643555,22.231353760
1766083670.228369,0.000000000,8.000000000,0.055004638,-0.000359998,-75.838264465,1.000000000,0.052286018,-0.000342244,1.000000000,0.000390625,,,,,,
1766083670.326791,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.008728027,22.231353760
1766083670.426560,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.008728027,22.231353760
1766083670.481191,0.000000000,8.000000000,0.237206951,-0.004189284,-75.838088989,1.000000000,0.225482926,-0.003982383,1.000000000,0.001562500,,,,,,
1766083670.530102,,,,,,,,,,,0.000000000,0.000000000,25.959663391,0.000000000,25.008911133,22.231353760
1766083670.626386,,,,,,,,,,,0.000000000,0.000000000,25.959663391,0.000000000,25.009063721,22.231353760
1766083670.726423,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.008697510,22.231353760
1766083670.728586,0.000000000,8.000000000,-0.010701891,0.000874069,-75.838272095,1.000000000,-0.010172946,0.000830868,1.000000000,0.000000000,,,,,,
1766083670.826421,,,,,,,,,,,0.000000000,0.000014116,25.943674088,0.000000000,25.008300781,22.231353760
1766083670.926471,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.009582520,22.231292725
1766083670.979222,0.000000000,8.000000000,-0.120999999,0.000874069,-75.838272095,1.000000000,-0.115019545,0.000830868,1.000000000,0.000000000,,,,,,
1766083671.026446,,,,,,,,,,,0.000000000,0.000000000,25.973369598,0.000000000,25.010070801,22.231292725
1766083671.128509,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.009033203,22.231292725
1766083671.230473,0.000000000,8.000000000,0.028440841,0.000874069,-75.838272095,1.000000000,0.027035147,0.000830868,1.000000000,0.000000000,,,,,,
1766083671.231872,,,,,,,,,,,0.000000000,0.000000000,25.948242188,0.000000000,25.008880615,22.231292725
1766083671.325446,,,,,,,,,,,0.000000000,0.000042662,25.936820984,0.000000000,25.009033203,22.231292725
1766083671.425461,,,,,,,,,,,0.000000000,0.000059842,25.939104080,0.000000000,25.009002686,22.231292725
1766083671.479314,0.000000000,8.000000000,-0.065304704,0.000874069,-75.838272095,1.000000000,-0.062077001,0.000830868,1.000000000,0.000000000,,,,,,
1766083671.525453,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.009613037,22.231292725
1766083671.625473,,,,,,,,,,,0.000000000,0.000011169,25.984792709,0.000000000,25.010131836,22.231292725
1766083671.725733,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.007843018,22.231292725
1766083671.727816,0.000000000,8.000000000,-0.093171746,0.000874069,-75.838272095,1.000000000,-0.088566706,0.000830868,1.000000000,0.000000000,,,,,,
1766083671.825480,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.008209229,22.231292725
1766083671.931541,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.008087158,22.231292725
1766083671.983645,0.000000000,8.000000000,-0.028168552,0.000874069,-75.838272095,1.000000000,-0.026776314,0.000830868,1.000000000,0.000000000,,,,,,
1766083672.025501,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.009460449,22.231292725
1766083672.125422,,,,,,,,,,,0.000000000,0.000020223,25.964233398,0.000000000,25.008789063,22.231292725
1766083672.225523,,,,,,,,,,,0.000000000,0.000073204,25.943674088,0.000000000,25.008483887,22.231292725
1766083672.227504,0.000000000,8.000000000,-0.017319810,0.002143280,-75.838317871,1.000000000,-0.016463771,0.002037387,1.000000000,-0.000390625,,,,,,
1766083672.324537,,,,,,,,,,,0.000000000,0.000000000,25.948242188,0.000000000,25.009277344,22.231292725
1766083672.424606,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.012542725,22.231292725
1766083672.484993,0.000000000,8.000000000,0.219035164,-0.000605595,-75.837974548,1.000000000,0.208209276,-0.000575703,1.000000000,0.000390625,,,,,,
1766083672.524561,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.011230469,22.231292725
1766083672.624549,,,,,,,,,,,0.000000000,-0.000000000,25.936820984,0.000000000,25.009918213,22.231292725
1766083672.724729,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.011047363,22.231292725
1766083672.726543,0.000000000,8.000000000,0.131004930,0.000621254,-75.837974548,1.000000000,0.124529965,0.000590548,1.000000000,0.000000000,,,,,,
1766083672.824530,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.011260986,22.231292725
