__time,/odrive_axis0/odrive_status/active_errors,/odrive_axis0/odrive_status/bus_current,/odrive_axis0/odrive_status/bus_voltage,/odrive_axis0/odrive_status/disarm_reason,/odrive_axis0/odrive_status/fet_temperature,/odrive_axis0/odrive_status/motor_temperature,/odrive_axis1/odrive_status/active_errors,/odrive_axis1/odrive_status/bus_current,/odrive_axis1/odrive_status/bus_voltage,/odrive_axis1/odrive_status/disarm_reason,/odrive_axis1/odrive_status/fet_temperature,/odrive_axis1/odrive_status/motor_temperature,/odrive_axis2/odrive_status/active_errors,/odrive_axis2/odrive_status/bus_current,/odrive_axis2/odrive_status/bus_voltage,/odrive_axis2/odrive_status/disarm_reason,/odrive_axis2/odrive_status/fet_temperature,/odrive_axis2/odrive_status/motor_temperature,/odrive_axis3/odrive_status/active_errors,/odrive_axis3/odrive_status/bus_current,/odrive_axis3/odrive_status/bus_voltage,/odrive_axis3/odrive_status/disarm_reason,/odrive_axis3/odrive_status/fet_temperature,/odrive_axis3/odrive_status/motor_temperature,/odrive_axis4/odrive_status/active_errors,/odrive_axis4/odrive_status/bus_current,/odrive_axis4/odrive_status/bus_voltage,/odrive_axis4/odrive_status/disarm_reason,/odrive_axis4/odrive_status/fet_temperature,/odrive_axis4/odrive_status/motor_temperature,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766087325.139663,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000145644,25.916261673,0.000000000,25.113647461,22.482574463,,,,,,
1766087325.139965,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,26.043762207,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.146550,,,,,,,0.000000000,0.000000000,25.897985458,0.000000000,25.971679688,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.146992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.251068115,22.422058105
1766087325.220165,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.349914551,21.586425781,,,,,,,,,,,,
1766087325.228291,0.000000000,0.000000000,25.927682877,0.000000000,25.087432861,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.239581,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.114959717,22.482574463,,,,,,
1766087325.239984,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,26.046813965,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.246520,,,,,,,0.000000000,0.000000000,25.893417358,0.000000000,25.972656250,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.246933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000027793,25.932250977,0.000000000,25.251831055,22.422058105
1766087325.319794,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,25.349700928,21.586425781,,,,,,,,,,,,
1766087325.330261,0.000000000,0.000035415,25.918544769,0.000000000,25.086578369,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.339517,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.116088867,22.482574463,,,,,,
1766087325.339998,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,26.047210693,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.346526,,,,,,,0.000000000,0.000069405,25.909408569,0.000000000,25.971557617,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.346921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,25.253234863,22.422058105
1766087325.419669,,,,,,,,,,,,,,,,,,,0.000000000,0.000043533,26.539896011,0.000000000,25.352416992,21.586425781,,,,,,,,,,,,
1766087325.430246,0.000000000,0.000000000,26.539896011,0.000000000,25.087402344,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.439559,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,26.389127731,0.000000000,25.116485596,22.482574463,,,,,,
1766087325.439950,,,,,,,,,,,,,0.000000000,0.000000000,26.416540146,0.000000000,26.043090820,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.446537,,,,,,,0.000000000,0.000000000,26.220083237,0.000000000,25.972076416,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.447116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,26.242927551,0.000000000,25.252227783,22.422058105
1766087325.519988,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.350738525,21.586425781,,,,,,,,,,,,
1766087325.528364,0.000000000,0.000098335,25.943674088,0.000000000,25.087860107,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.539902,,,,,,,,,,,,,0.000000000,0.000258569,25.920829773,0.000000000,26.045379639,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.541315,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.115386963,22.482574463,,,,,,
1766087325.546558,,,,,,,0.000000000,0.000000000,25.902555466,0.000000000,25.973266602,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.546968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.251739502,22.422058105
1766087325.619825,,,,,,,,,,,,,,,,,,,0.000000000,0.000006963,25.996213913,0.000000000,25.352966309,21.586120605,,,,,,,,,,,,
1766087325.628231,0.000000000,0.000086941,25.939104080,0.000000000,25.086608887,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.639760,,,,,,,,,,,,,0.000000000,0.000083727,25.918544769,0.000000000,26.045654297,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.645397,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.116241455,22.482574463,,,,,,
1766087325.646558,,,,,,,0.000000000,0.000000000,25.893417358,0.000000000,25.973754883,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.650518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.252960205,22.422058105
1766087325.720297,,,,,,,,,,,,,,,,,,,0.000000000,0.000010491,25.927682877,0.000000000,25.351837158,21.585662842,,,,,,,,,,,,
1766087325.728378,0.000000000,0.000000000,25.925397873,0.000000000,25.087371826,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.739538,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000461,25.904838562,0.000000000,25.115417480,22.482574463,,,,,,
1766087325.739925,,,,,,,,,,,,,0.000000000,-0.000000000,25.909408569,0.000000000,26.045745850,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.745467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.252716064,22.422058105
1766087325.748437,,,,,,,0.000000000,0.000000000,25.895702362,0.000000000,25.971984863,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.819731,,,,,,,,,,,,,,,,,,,0.000000000,0.000133232,25.920829773,0.000000000,25.353057861,21.585662842,,,,,,,,,,,,
1766087325.828379,0.000000000,0.000000000,25.927682877,0.000000000,25.088470459,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.837653,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,25.116363525,22.481384277,,,,,,
1766087325.839551,,,,,,,,,,,,,0.000000000,0.000173315,25.911691666,0.000000000,26.045928955,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.845336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.252593994,22.422058105
1766087325.846681,,,,,,,0.000000000,0.000151236,25.916261673,0.000000000,25.973785400,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.919658,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.352844238,21.585662842,,,,,,,,,,,,
1766087325.928720,0.000000000,0.000043882,25.911691666,0.000000000,25.088439941,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087325.937738,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.116546631,22.481384277,,,,,,
1766087325.939554,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,26.047088623,21.785461426,,,,,,,,,,,,,,,,,,
1766087325.945260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000014063,25.936820984,0.000000000,25.253509521,22.422058105
1766087325.946676,,,,,,,0.000000000,0.000000000,25.902555466,0.000000000,25.975097656,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.019911,,,,,,,,,,,,,,,,,,,0.000000000,0.000003352,25.891132355,0.000000000,25.352844238,21.585662842,,,,,,,,,,,,
1766087326.030307,0.000000000,0.000092186,25.920829773,0.000000000,25.087615967,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.037658,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,25.115661621,22.481384277,,,,,,
1766087326.039535,,,,,,,,,,,,,0.000000000,0.000001631,25.913976669,0.000000000,26.047485352,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.045319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.252593994,22.422058105
1766087326.046720,,,,,,,0.000000000,0.000028359,25.893417358,0.000000000,25.975036621,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.119825,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.353179932,21.585662842,,,,,,,,,,,,
1766087326.128286,0.000000000,0.000000000,25.929967880,0.000000000,25.088348389,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.139575,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.116363525,22.481384277,,,,,,
1766087326.140081,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,26.047607422,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.145358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000089358,25.934535980,0.000000000,25.252319336,22.422058105
1766087326.146810,,,,,,,0.000000000,0.000027894,25.916261673,0.000000000,25.975311279,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.220292,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.351593018,21.585662842,,,,,,,,,,,,
1766087326.228393,0.000000000,0.000205773,25.927682877,0.000000000,25.088104248,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.237732,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.902555466,0.000000000,25.116424561,22.481384277,,,,,,
1766087326.239515,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,26.046966553,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.248852,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.974578857,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.252735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000064876,25.929967880,0.000000000,25.252319336,22.422058105
1766087326.319804,,,,,,,,,,,,,,,,,,,0.000000000,0.000000706,25.911691666,0.000000000,25.353790283,21.583343506,,,,,,,,,,,,
1766087326.328372,0.000000000,0.000000000,25.950527191,0.000000000,25.087341309,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.338593,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,25.117248535,22.481384277,,,,,,
1766087326.339045,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,26.048614502,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.345324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.253875732,22.422058105
1766087326.348807,,,,,,,0.000000000,0.000010793,25.907123566,0.000000000,25.976745605,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.419723,,,,,,,,,,,,,,,,,,,0.000000000,0.000018327,25.909408569,0.000000000,25.352020264,21.583343506,,,,,,,,,,,,
1766087326.428271,0.000000000,0.000000000,25.939104080,0.000000000,25.089355469,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.438622,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.116912842,22.481384277,,,,,,
1766087326.439026,,,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,26.047790527,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.445521,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.975402832,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.445996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.000000000,25.925397873,0.000000000,25.253326416,22.422058105
1766087326.518750,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.353118896,21.583343506,,,,,,,,,,,,
1766087326.527429,0.000000000,0.000000000,25.916261673,0.000000000,25.088592529,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.538593,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.115417480,22.481384277,,,,,,
1766087326.538984,,,,,,,,,,,,,0.000000000,0.000014840,25.916261673,0.000000000,26.049468994,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.545542,,,,,,,0.000000000,0.000020591,25.895702362,0.000000000,25.974578857,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.545956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000126844,25.950527191,0.000000000,25.255218506,22.422058105
1766087326.618731,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.353851318,21.583343506,,,,,,,,,,,,
1766087326.630186,0.000000000,0.000000000,25.929967880,0.000000000,25.088226318,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.638555,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.895702362,0.000000000,25.116973877,22.481384277,,,,,,
1766087326.638970,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,26.048309326,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.645541,,,,,,,0.000000000,0.000000000,25.893417358,0.000000000,25.976257324,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.645946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000134332,25.934535980,0.000000000,25.254669189,22.422058105
1766087326.719197,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.353820801,21.583343506,,,,,,,,,,,,
1766087326.728385,0.000000000,0.000000000,25.929967880,0.000000000,25.089599609,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.738546,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.118591309,22.481384277,,,,,,
1766087326.738953,,,,,,,,,,,,,0.000000000,0.000030799,25.918544769,0.000000000,26.048217773,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.745492,,,,,,,0.000000000,0.000000000,25.897985458,0.000000000,25.975402832,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.745982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000077410,25.943674088,0.000000000,25.254089355,22.422058105
1766087326.818778,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.353088379,21.583343506,,,,,,,,,,,,
1766087326.827327,0.000000000,0.000000000,25.929967880,0.000000000,25.089538574,22.466156006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.838840,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,26.047698975,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.841262,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.117462158,22.481384277,,,,,,
1766087326.845651,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.976165771,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.847471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.253326416,22.422058105
1766087326.918706,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.353790283,21.583343506,,,,,,,,,,,,
1766087326.927391,0.000000000,0.000064126,25.929967880,0.000000000,25.089752197,22.463989258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.938932,,,,,,,,,,,,,0.000000000,0.000045613,25.918544769,0.000000000,26.048950195,21.785461426,,,,,,,,,,,,,,,,,,
1766087326.939441,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,25.117431641,22.481384277,,,,,,
1766087326.945804,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.977172852,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087326.950802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000006776,25.943674088,0.000000000,25.254364014,22.422058105
1766087327.019015,,,,,,,,,,,,,,,,,,,0.000000000,0.000107534,25.907123566,0.000000000,25.355255127,21.583343506,,,,,,,,,,,,
1766087327.027277,0.000000000,0.000060544,25.929967880,0.000000000,25.089080811,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.040635,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,26.049316406,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.046439,,,,,,,0.000000000,0.000000126,25.893417358,0.000000000,25.976165771,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.047075,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000013398,25.902555466,0.000000000,25.118530273,22.481384277,,,,,,
1766087327.051217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000014711,25.929967880,0.000000000,25.255004883,22.422058105
1766087327.118793,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.352783203,21.583343506,,,,,,,,,,,,
1766087327.127448,0.000000000,0.000000000,25.920829773,0.000000000,25.088867188,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.136621,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000055261,25.920829773,0.000000000,25.118011475,22.481384277,,,,,,
1766087327.138553,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,26.048156738,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.145541,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.975341797,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.146002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.254821777,22.422058105
1766087327.219307,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.354858398,21.583343506,,,,,,,,,,,,
1766087327.227507,0.000000000,0.000000000,25.925397873,0.000000000,25.089904785,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.236758,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.119842529,22.481384277,,,,,,
1766087327.238666,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,26.049346924,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.245539,,,,,,,0.000000000,0.000000000,25.881996155,0.000000000,25.975311279,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.246047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.929967880,0.000000000,25.253692627,22.422058105
1766087327.321288,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.354736328,21.583343506,,,,,,,,,,,,
1766087327.327339,0.000000000,0.000000000,25.925397873,0.000000000,25.090240479,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.336709,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.891132355,0.000000000,25.120910645,22.481384277,,,,,,
1766087327.338559,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,26.049011230,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.345604,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,25.976898193,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.345966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.929967880,0.000000000,25.254180908,22.422058105
1766087327.418754,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.355621338,21.583343506,,,,,,,,,,,,
1766087327.427796,0.000000000,0.000000000,25.939104080,0.000000000,25.089843750,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.437602,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.120422363,22.481384277,,,,,,
1766087327.438997,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,26.050384521,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.445558,,,,,,,0.000000000,0.000000000,25.897985458,0.000000000,25.975402832,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.446160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.929967880,0.000000000,25.254272461,22.422058105
1766087327.518824,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.355255127,21.583343506,,,,,,,,,,,,
1766087327.527350,0.000000000,0.000001446,25.918544769,0.000000000,25.088439941,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.538712,,,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,26.049194336,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.541092,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.120361328,22.481384277,,,,,,
1766087327.546033,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.976165771,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.548066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.000000000,25.939104080,0.000000000,25.253509521,22.422058105
1766087327.618844,,,,,,,,,,,,,,,,,,,0.000000000,0.000051784,25.925397873,0.000000000,25.356170654,21.583343506,,,,,,,,,,,,
1766087327.627442,0.000000000,0.000000000,25.939104080,0.000000000,25.089111328,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.638636,,,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,26.050628662,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.644027,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,25.118316650,22.481384277,,,,,,
1766087327.645396,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.979980469,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.650301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,25.256042480,22.422058105
1766087327.718731,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.356353760,21.583343506,,,,,,,,,,,,
1766087327.727307,0.000000000,0.000000000,25.932250977,0.000000000,25.090942383,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.739835,,,,,,,,,,,,,0.000000000,0.000042007,25.927682877,0.000000000,26.050659180,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.744513,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.119934082,22.481384277,,,,,,
1766087327.744889,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.979217529,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.750278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.256378174,22.422058105
1766087327.817719,,,,,,,,,,,,,,,,,,,0.000000000,0.000127912,25.879711151,0.000000000,25.355621338,21.583343506,,,,,,,,,,,,
1766087327.826386,0.000000000,0.000000000,25.932250977,0.000000000,25.089508057,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.837615,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.897985458,0.000000000,25.121582031,22.481384277,,,,,,
1766087327.838063,,,,,,,,,,,,,0.000000000,0.000047661,25.902555466,0.000000000,26.050842285,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.845207,,,,,,,0.000000000,0.000204737,25.881996155,0.000000000,25.979003906,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.851094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.950527191,0.000000000,25.257415771,22.422058105
1766087327.917970,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.355407715,21.583343506,,,,,,,,,,,,
1766087327.926439,0.000000000,0.000000000,25.943674088,0.000000000,25.088989258,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.937591,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.120086670,22.481384277,,,,,,
1766087327.938083,,,,,,,,,,,,,0.000000000,0.000004873,25.920829773,0.000000000,26.050994873,21.785461426,,,,,,,,,,,,,,,,,,
1766087327.944787,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,25.978637695,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087327.951554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.255737305,22.422058105
1766087328.017807,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.357604980,21.583343506,,,,,,,,,,,,
1766087328.026325,0.000000000,0.000000000,25.929967880,0.000000000,25.088684082,22.463500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087328.037629,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.119934082,22.481384277,,,,,,
1766087328.038013,,,,,,,,,,,,,0.000000000,0.000058638,25.904838562,0.000000000,26.052490234,21.785461426,,,,,,,,,,,,,,,,,,
1766087328.043666,,,,,,,0.000000000,-0.000000000,25.920829773,0.000000000,25.980102539,22.597656250,,,,,,,,,,,,,,,,,,,,,,,,
1766087328.045698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.256591797,22.422058105
